shipment_id,carrier_id,from_location,to_location,total_usd,ship_date
SH-LOG-02341,CAR005,Seattle,Portland,4160.98,2025-12-12
SH-LOG-02579,CAR013,Chicago,Indianapolis,2585.01,2025-12-12
SH-LOG-02801,CAR014,Newark,Hamburg,2889.2,2025-12-12
SH-LOG-03182,CAR013,Chicago,Milwaukee,1714.84,2025-12-12
SH-LOG-03211,CAR016,Los Angeles,Phoenix,3493.99,2025-12-12
SH-LOG-03473,CAR007,JFK,Singapore,8803.44,2025-12-12
SH-LOG-03563,CAR007,JFK,Dubai,5509.99,2025-12-12
SH-LOG-04614,CAR001,Dallas,Atlanta,2483.96,2025-12-12
SH-LOG-04990,CAR007,JFK,Los Angeles,7506.55,2025-12-12
SH-LOG-00100,CAR007,JFK,Singapore,9851.2,2025-12-13
SH-LOG-00697,CAR013,Chicago,Milwaukee,1221.74,2025-12-13
SH-LOG-01137,CAR013,Dallas,Atlanta,2166.15,2025-12-13
SH-LOG-01163,CAR012,Chicago,Detroit,3114.65,2025-12-13
SH-LOG-01489,CAR011,Long Beach,Singapore,3178.92,2025-12-13
SH-LOG-02275,CAR011,Long Beach,Singapore,3119.65,2025-12-13
SH-LOG-03217,CAR002,Long Beach,Singapore,3007.81,2025-12-13
SH-LOG-03225,CAR013,Chicago,Houston,2674.35,2025-12-13
SH-LOG-03542,CAR005,Los Angeles,Phoenix,3222.86,2025-12-13
SH-LOG-03784,CAR019,JFK,Singapore,9932.46,2025-12-13
SH-LOG-04335,CAR004,Multiple US,Multiple US,14490.5,2025-12-13
SH-LOG-04468,CAR008,Seattle,Portland,3701.11,2025-12-13
SH-LOG-04568,CAR001,Chicago,Indianapolis,2394.85,2025-12-13
SH-LOG-04716,CAR001,Dallas,Atlanta,2329.37,2025-12-13
SH-LOG-04928,CAR008,Detroit,Cleveland,560.12,2025-12-13
SH-LOG-00316,CAR016,Dallas,San Antonio,2668.62,2025-12-14
SH-LOG-00595,CAR009,Long Beach,Singapore,3153.15,2025-12-14
SH-LOG-00756,CAR015,JFK,Singapore,10098.93,2025-12-14
SH-LOG-00996,CAR009,Newark,Hamburg,2432.65,2025-12-14
SH-LOG-01216,CAR001,Los Angeles,Phoenix,2998.44,2025-12-14
SH-LOG-01302,CAR007,O'Hare,Dallas-Fort Worth,4660.2,2025-12-14
SH-LOG-01841,CAR001,Detroit,Cleveland,413.08,2025-12-14
SH-LOG-01860,CAR013,Chicago,Milwaukee,1331.58,2025-12-14
SH-LOG-02146,CAR019,JFK,Dubai,5577.03,2025-12-14
SH-LOG-02450,CAR020,Los Angeles,Phoenix,3144.44,2025-12-14
SH-LOG-03286,CAR020,Los Angeles,Phoenix,3237.27,2025-12-14
SH-LOG-03416,CAR006,Newark,Hamburg,2605.0,2025-12-14
SH-LOG-03444,CAR001,Chicago,Detroit,2673.91,2025-12-14
SH-LOG-03826,CAR006,Long Beach,Shanghai,3300.02,2025-12-14
SH-LOG-04332,CAR017,Newark,Hamburg,2799.52,2025-12-14
SH-LOG-04467,CAR020,Chicago,Detroit,2832.32,2025-12-14
SH-LOG-04588,CAR001,Chicago,Houston,2224.51,2025-12-14
SH-LOG-00166,CAR017,Long Beach,Singapore,3144.82,2025-12-15
SH-LOG-00288,CAR006,Long Beach,Hong Kong,3486.0,2025-12-15
SH-LOG-00338,CAR002,Long Beach,Hong Kong,3500.95,2025-12-15
SH-LOG-00653,CAR006,Long Beach,Shanghai,3299.02,2025-12-15
SH-LOG-01672,CAR006,Long Beach,Shanghai,3230.29,2025-12-15
SH-LOG-01782,CAR006,Savannah,Rotterdam,1778.84,2025-12-15
SH-LOG-01971,CAR006,Savannah,Rotterdam,1581.52,2025-12-15
SH-LOG-02755,CAR008,Chicago,Houston,2493.6,2025-12-15
SH-LOG-04254,CAR005,Chicago,Detroit,3064.19,2025-12-15
SH-LOG-04356,CAR001,Chicago,Milwaukee,1718.21,2025-12-15
SH-LOG-04643,CAR013,Detroit,Cleveland,443.29,2025-12-15
SH-LOG-04718,CAR013,Chicago,Indianapolis,2570.54,2025-12-15
SH-LOG-04745,CAR003,JFK,Singapore,9076.49,2025-12-15
SH-LOG-04765,CAR009,Newark,Hamburg,2496.55,2025-12-15
SH-LOG-04994,CAR013,Dallas,Atlanta,2355.84,2025-12-15
SH-LOG-00291,CAR020,Dallas,Atlanta,2185.13,2025-12-16
SH-LOG-00630,CAR005,Chicago,Indianapolis,2375.98,2025-12-16
SH-LOG-00942,CAR017,Long Beach,Hong Kong,3378.73,2025-12-16
SH-LOG-02140,CAR011,Long Beach,Hong Kong,3182.01,2025-12-16
SH-LOG-02459,CAR002,Long Beach,Singapore,3061.19,2025-12-16
SH-LOG-02838,CAR019,JFK,Los Angeles,7756.82,2025-12-16
SH-LOG-03613,CAR005,Detroit,Cleveland,511.03,2025-12-16
SH-LOG-03839,CAR006,Long Beach,Shanghai,3035.81,2025-12-16
SH-LOG-04792,CAR001,Dallas,San Antonio,2176.18,2025-12-16
SH-LOG-04833,CAR015,JFK,Singapore,9073.79,2025-12-16
SH-LOG-04863,CAR020,Chicago,Detroit,2800.41,2025-12-16
SH-LOG-04939,CAR007,O'Hare,Dallas-Fort Worth,5046.67,2025-12-16
SH-LOG-00038,CAR015,JFK,Dubai,5795.99,2025-12-17
SH-LOG-00069,CAR006,Long Beach,Shanghai,3433.95,2025-12-17
SH-LOG-00372,CAR009,Newark,Hamburg,2818.31,2025-12-17
SH-LOG-00530,CAR001,Detroit,Cleveland,487.84,2025-12-17
SH-LOG-00772,CAR002,Long Beach,Hong Kong,3210.49,2025-12-17
SH-LOG-01034,CAR016,Los Angeles,Phoenix,2932.63,2025-12-17
SH-LOG-01772,CAR019,JFK,Los Angeles,7085.87,2025-12-17
SH-LOG-03789,CAR015,JFK,Dubai,5617.83,2025-12-17
SH-LOG-04427,CAR019,JFK,Dubai,5734.25,2025-12-17
SH-LOG-04510,CAR013,Chicago,Indianapolis,2276.52,2025-12-17
SH-LOG-04926,CAR015,JFK,Dubai,5669.03,2025-12-17
SH-LOG-00090,CAR014,Long Beach,Singapore,2937.38,2025-12-18
SH-LOG-00124,CAR001,Chicago,Detroit,2607.01,2025-12-18
SH-LOG-00554,CAR001,Denver,Salt Lake City,4009.73,2025-12-18
SH-LOG-00580,CAR013,Chicago,Houston,2729.24,2025-12-18
SH-LOG-00748,CAR007,JFK,Singapore,9086.25,2025-12-18
SH-LOG-01443,CAR008,Chicago,Houston,2446.5,2025-12-18
SH-LOG-02178,CAR015,JFK,Singapore,8957.56,2025-12-18
SH-LOG-02238,CAR013,Seattle,Portland,3512.13,2025-12-18
SH-LOG-02300,CAR018,Multiple US,Multiple US,11273.06,2025-12-18
SH-LOG-02626,CAR005,Detroit,Cleveland,367.46,2025-12-18
SH-LOG-03146,CAR001,Chicago,Milwaukee,1624.26,2025-12-18
SH-LOG-03585,CAR007,JFK,Los Angeles,7700.95,2025-12-18
SH-LOG-04209,CAR002,Savannah,Rotterdam,1621.72,2025-12-18
SH-LOG-04232,CAR007,JFK,Dubai,5437.08,2025-12-18
SH-LOG-04347,CAR006,Savannah,Rotterdam,1509.16,2025-12-18
SH-LOG-04434,CAR014,Long Beach,Hong Kong,3454.14,2025-12-18
SH-LOG-04655,CAR002,Long Beach,Singapore,3212.38,2025-12-18
SH-LOG-04817,CAR013,Detroit,Cleveland,522.23,2025-12-18
SH-LOG-04864,CAR014,Long Beach,Shanghai,3215.83,2025-12-18
SH-LOG-04888,CAR013,Denver,Salt Lake City,3776.88,2025-12-18
SH-LOG-00044,CAR013,Chicago,Milwaukee,1567.91,2025-12-19
SH-LOG-00068,CAR013,Chicago,Milwaukee,1404.42,2025-12-19
SH-LOG-00111,CAR007,JFK,Dubai,5894.83,2025-12-19
SH-LOG-00555,CAR006,Long Beach,Hong Kong,3331.81,2025-12-19
SH-LOG-00946,CAR014,Long Beach,Shanghai,3484.79,2025-12-19
SH-LOG-00992,CAR008,Seattle,Portland,3403.06,2025-12-19
SH-LOG-01219,CAR002,Newark,Hamburg,2863.58,2025-12-19
SH-LOG-01697,CAR007,O'Hare,Dallas-Fort Worth,4888.33,2025-12-19
SH-LOG-01788,CAR010,Chicago,Houston,2455.83,2025-12-19
SH-LOG-02723,CAR001,Detroit,Cleveland,397.67,2025-12-19
SH-LOG-02730,CAR002,Long Beach,Singapore,3029.88,2025-12-19
SH-LOG-02851,CAR008,Chicago,Indianapolis,2122.59,2025-12-19
SH-LOG-02862,CAR013,Chicago,Indianapolis,2244.78,2025-12-19
SH-LOG-03691,CAR012,Chicago,Milwaukee,1344.71,2025-12-19
SH-LOG-04771,CAR006,Long Beach,Hong Kong,3517.41,2025-12-19
SH-LOG-00318,CAR007,JFK,Singapore,8957.97,2025-12-20
SH-LOG-00646,CAR001,Chicago,Milwaukee,1402.74,2025-12-20
SH-LOG-00814,CAR011,Long Beach,Hong Kong,3544.4,2025-12-20
SH-LOG-01115,CAR002,Newark,Hamburg,2627.37,2025-12-20
SH-LOG-02511,CAR009,Long Beach,Shanghai,3294.85,2025-12-20
SH-LOG-04008,CAR020,Los Angeles,Phoenix,3276.2,2025-12-20
SH-LOG-04207,CAR007,JFK,Singapore,9631.24,2025-12-20
SH-LOG-04823,CAR013,Chicago,Houston,3006.37,2025-12-20
SH-LOG-04987,CAR017,Long Beach,Shanghai,3483.04,2025-12-20
SH-LOG-00020,CAR002,Long Beach,Singapore,2929.11,2025-12-21
SH-LOG-00225,CAR003,O'Hare,Dallas-Fort Worth,4859.14,2025-12-21
SH-LOG-01477,CAR017,Long Beach,Singapore,2813.15,2025-12-21
SH-LOG-01858,CAR007,JFK,Singapore,9317.71,2025-12-21
SH-LOG-01892,CAR013,Chicago,Indianapolis,1950.64,2025-12-21
SH-LOG-02759,CAR018,Multiple US,Multiple US,15376.58,2025-12-21
SH-LOG-02995,CAR005,Denver,Salt Lake City,4294.4,2025-12-21
SH-LOG-03477,CAR002,Long Beach,Hong Kong,3425.44,2025-12-21
SH-LOG-03620,CAR012,Los Angeles,Phoenix,3469.42,2025-12-21
SH-LOG-03728,CAR014,Newark,Hamburg,2422.84,2025-12-21
SH-LOG-04429,CAR019,JFK,Singapore,9585.8,2025-12-21
SH-LOG-04892,CAR013,Chicago,Indianapolis,2054.46,2025-12-21
SH-LOG-00129,CAR013,Chicago,Indianapolis,2493.65,2025-12-22
SH-LOG-00256,CAR002,Long Beach,Singapore,2870.11,2025-12-22
SH-LOG-00270,CAR015,O'Hare,Dallas-Fort Worth,4649.14,2025-12-22
SH-LOG-00499,CAR008,Dallas,San Antonio,2497.09,2025-12-22
SH-LOG-00736,CAR013,Seattle,Portland,4255.38,2025-12-22
SH-LOG-00785,CAR013,Los Angeles,Phoenix,3179.44,2025-12-22
SH-LOG-01389,CAR016,Chicago,Detroit,2976.55,2025-12-22
SH-LOG-01798,CAR012,Chicago,Milwaukee,1583.19,2025-12-22
SH-LOG-02906,CAR020,Chicago,Detroit,3091.83,2025-12-22
SH-LOG-03309,CAR007,JFK,Los Angeles,7096.04,2025-12-22
SH-LOG-03703,CAR003,JFK,Dubai,5763.48,2025-12-22
SH-LOG-03898,CAR013,Chicago,Detroit,3294.76,2025-12-22
SH-LOG-03953,CAR006,Long Beach,Shanghai,3419.75,2025-12-22
SH-LOG-04843,CAR019,JFK,Singapore,9589.04,2025-12-22
SH-LOG-00119,CAR013,Dallas,Atlanta,2612.38,2025-12-23
SH-LOG-01013,CAR012,Denver,Salt Lake City,3696.09,2025-12-23
SH-LOG-02772,CAR013,Chicago,Detroit,3217.42,2025-12-23
SH-LOG-03396,CAR009,Newark,Hamburg,2470.36,2025-12-23
SH-LOG-04258,CAR004,Multiple US,Multiple US,11423.71,2025-12-23
SH-LOG-04387,CAR019,JFK,Los Angeles,7339.95,2025-12-23
SH-LOG-04902,CAR013,Chicago,Indianapolis,2102.4,2025-12-23
SH-LOG-00389,CAR007,JFK,Dubai,5781.29,2025-12-24
SH-LOG-00502,CAR014,Long Beach,Singapore,3240.12,2025-12-24
SH-LOG-00571,CAR017,Savannah,Rotterdam,1582.66,2025-12-24
SH-LOG-00864,CAR008,Chicago,Indianapolis,1923.24,2025-12-24
SH-LOG-01090,CAR020,Dallas,Atlanta,2592.73,2025-12-24
SH-LOG-01212,CAR013,Chicago,Milwaukee,1607.49,2025-12-24
SH-LOG-01578,CAR001,Dallas,San Antonio,2013.51,2025-12-24
SH-LOG-01942,CAR013,Los Angeles,Phoenix,3370.91,2025-12-24
SH-LOG-02592,CAR010,Detroit,Cleveland,531.6,2025-12-24
SH-LOG-02596,CAR013,Chicago,Indianapolis,2160.19,2025-12-24
SH-LOG-03013,CAR013,Seattle,Portland,3565.34,2025-12-24
SH-LOG-03662,CAR003,JFK,Dubai,6006.4,2025-12-24
SH-LOG-03818,CAR013,Chicago,Houston,2980.54,2025-12-24
SH-LOG-00303,CAR006,Newark,Hamburg,2886.0,2025-12-25
SH-LOG-00641,CAR013,Chicago,Detroit,3280.29,2025-12-25
SH-LOG-01525,CAR013,Chicago,Houston,2432.65,2025-12-25
SH-LOG-01963,CAR013,Dallas,San Antonio,2481.29,2025-12-25
SH-LOG-02509,CAR001,Chicago,Detroit,2609.86,2025-12-25
SH-LOG-02774,CAR004,Multiple US,Multiple US,12523.78,2025-12-25
SH-LOG-02944,CAR005,Chicago,Milwaukee,1574.68,2025-12-25
SH-LOG-03594,CAR012,Dallas,Atlanta,2955.12,2025-12-25
SH-LOG-03990,CAR009,Savannah,Rotterdam,1562.09,2025-12-25
SH-LOG-04355,CAR003,JFK,Dubai,6181.79,2025-12-25
SH-LOG-04483,CAR006,Long Beach,Singapore,2876.26,2025-12-25
SH-LOG-00375,CAR012,Chicago,Detroit,3295.84,2025-12-26
SH-LOG-00681,CAR005,Chicago,Indianapolis,2295.41,2025-12-26
SH-LOG-00967,CAR020,Detroit,Cleveland,301.2,2025-12-26
SH-LOG-01134,CAR006,Long Beach,Singapore,2998.5,2025-12-26
SH-LOG-01572,CAR006,Long Beach,Hong Kong,3314.09,2025-12-26
SH-LOG-01806,CAR002,Newark,Hamburg,2469.05,2025-12-26
SH-LOG-01924,CAR011,Savannah,Rotterdam,1689.68,2025-12-26
SH-LOG-02045,CAR008,Chicago,Indianapolis,1913.6,2025-12-26
SH-LOG-02731,CAR009,Long Beach,Hong Kong,3361.68,2025-12-26
SH-LOG-03031,CAR020,Chicago,Indianapolis,2542.86,2025-12-26
SH-LOG-03907,CAR009,Long Beach,Hong Kong,3326.41,2025-12-26
SH-LOG-04677,CAR013,Dallas,San Antonio,2767.43,2025-12-26
SH-LOG-04820,CAR006,Newark,Hamburg,2436.02,2025-12-26
SH-LOG-00410,CAR001,Chicago,Detroit,3316.61,2025-12-27
SH-LOG-00551,CAR012,Denver,Salt Lake City,4050.79,2025-12-27
SH-LOG-00648,CAR013,Seattle,Portland,4109.9,2025-12-27
SH-LOG-00830,CAR007,JFK,Dubai,5440.52,2025-12-27
SH-LOG-01585,CAR005,Seattle,Portland,3628.81,2025-12-27
SH-LOG-02255,CAR017,Long Beach,Hong Kong,3143.81,2025-12-27
SH-LOG-02262,CAR001,Detroit,Cleveland,466.23,2025-12-27
SH-LOG-03677,CAR003,JFK,Singapore,9671.48,2025-12-27
SH-LOG-03858,CAR014,Long Beach,Hong Kong,3426.0,2025-12-27
SH-LOG-04010,CAR018,Multiple US,Multiple US,15749.79,2025-12-27
SH-LOG-04313,CAR005,Denver,Salt Lake City,4451.28,2025-12-27
SH-LOG-04717,CAR006,Long Beach,Shanghai,3036.75,2025-12-27
SH-LOG-00283,CAR003,JFK,Singapore,8816.4,2025-12-28
SH-LOG-00307,CAR001,Chicago,Indianapolis,1912.24,2025-12-28
SH-LOG-01417,CAR018,Multiple US,Multiple US,10153.87,2025-12-28
SH-LOG-02572,CAR007,JFK,Singapore,9856.58,2025-12-28
SH-LOG-02696,CAR001,Dallas,San Antonio,2239.51,2025-12-28
SH-LOG-03244,CAR006,Long Beach,Shanghai,3186.9,2025-12-28
SH-LOG-03355,CAR007,O'Hare,Dallas-Fort Worth,4659.14,2025-12-28
SH-LOG-03596,CAR006,Savannah,Rotterdam,1364.14,2025-12-28
SH-LOG-04050,CAR003,JFK,Los Angeles,7583.09,2025-12-28
SH-LOG-04122,CAR012,Chicago,Detroit,3322.1,2025-12-28
SH-LOG-04480,CAR002,Long Beach,Singapore,2923.14,2025-12-28
SH-LOG-04544,CAR005,Chicago,Milwaukee,1592.45,2025-12-28
SH-LOG-04652,CAR006,Long Beach,Singapore,3195.52,2025-12-28
SH-LOG-00030,CAR006,Savannah,Rotterdam,1600.47,2025-12-29
SH-LOG-00155,CAR013,Dallas,San Antonio,2433.85,2025-12-29
SH-LOG-00361,CAR005,Chicago,Detroit,3257.53,2025-12-29
SH-LOG-00940,CAR005,Los Angeles,Phoenix,3421.08,2025-12-29
SH-LOG-01533,CAR008,Chicago,Houston,2670.05,2025-12-29
SH-LOG-01703,CAR006,Long Beach,Shanghai,3002.3,2025-12-29
SH-LOG-02353,CAR017,Long Beach,Shanghai,3029.75,2025-12-29
SH-LOG-04286,CAR007,JFK,Dubai,5821.07,2025-12-29
SH-LOG-00154,CAR010,Chicago,Indianapolis,2492.33,2025-12-30
SH-LOG-00326,CAR020,Chicago,Houston,2212.93,2025-12-30
SH-LOG-02065,CAR013,Dallas,Atlanta,2952.44,2025-12-30
SH-LOG-02071,CAR009,Long Beach,Shanghai,3431.48,2025-12-30
SH-LOG-02125,CAR011,Long Beach,Shanghai,3140.7,2025-12-30
SH-LOG-02718,CAR020,Dallas,San Antonio,2129.21,2025-12-30
SH-LOG-02881,CAR005,Los Angeles,Phoenix,2830.98,2025-12-30
SH-LOG-02950,CAR013,Chicago,Indianapolis,2501.12,2025-12-30
SH-LOG-04044,CAR011,Long Beach,Hong Kong,3116.12,2025-12-30
SH-LOG-04173,CAR015,JFK,Dubai,5800.25,2025-12-30
SH-LOG-04575,CAR011,Savannah,Rotterdam,1685.66,2025-12-30
SH-LOG-00219,CAR003,JFK,Dubai,5827.33,2025-12-31
SH-LOG-00489,CAR009,Long Beach,Singapore,3181.31,2025-12-31
SH-LOG-00562,CAR003,JFK,Singapore,9118.84,2025-12-31
SH-LOG-00687,CAR009,Long Beach,Shanghai,3189.98,2025-12-31
SH-LOG-01760,CAR007,O'Hare,Dallas-Fort Worth,4447.46,2025-12-31
SH-LOG-04220,CAR009,Newark,Hamburg,2550.71,2025-12-31
SH-LOG-04297,CAR001,Detroit,Cleveland,515.8,2025-12-31
SH-LOG-04395,CAR006,Long Beach,Shanghai,3089.4,2025-12-31
SH-LOG-04574,CAR017,Long Beach,Singapore,3089.56,2025-12-31
SH-LOG-02604,CAR017,Savannah,Rotterdam,1625.62,2026-01-01
SH-LOG-03600,CAR003,JFK,Singapore,9745.19,2026-01-01
SH-LOG-04228,CAR006,Long Beach,Hong Kong,3434.72,2026-01-01
SH-LOG-04398,CAR014,Long Beach,Shanghai,3361.58,2026-01-01
SH-LOG-00222,CAR018,Multiple US,Multiple US,14740.83,2026-01-02
SH-LOG-00505,CAR012,Chicago,Milwaukee,1725.79,2026-01-02
SH-LOG-00631,CAR020,Detroit,Cleveland,526.16,2026-01-02
SH-LOG-00682,CAR013,Detroit,Cleveland,312.56,2026-01-02
SH-LOG-00866,CAR006,Long Beach,Hong Kong,3539.55,2026-01-02
SH-LOG-01233,CAR001,Dallas,Atlanta,2675.16,2026-01-02
SH-LOG-01768,CAR017,Long Beach,Shanghai,3001.39,2026-01-02
SH-LOG-01959,CAR009,Long Beach,Shanghai,3082.49,2026-01-02
SH-LOG-02269,CAR004,Multiple US,Multiple US,14943.31,2026-01-02
SH-LOG-02283,CAR013,Detroit,Cleveland,595.82,2026-01-02
SH-LOG-02333,CAR011,Long Beach,Hong Kong,3167.89,2026-01-02
SH-LOG-02414,CAR004,Multiple US,Multiple US,11195.81,2026-01-02
SH-LOG-02527,CAR013,Chicago,Indianapolis,2001.05,2026-01-02
SH-LOG-02917,CAR002,Long Beach,Hong Kong,3123.45,2026-01-02
SH-LOG-03107,CAR014,Long Beach,Hong Kong,3475.9,2026-01-02
SH-LOG-03738,CAR013,Los Angeles,Phoenix,3624.36,2026-01-02
SH-LOG-00605,CAR002,Savannah,Rotterdam,1675.43,2026-01-03
SH-LOG-00848,CAR009,Long Beach,Singapore,3262.41,2026-01-03
SH-LOG-01015,CAR007,JFK,Los Angeles,7332.49,2026-01-03
SH-LOG-01729,CAR019,JFK,Singapore,8950.0,2026-01-03
SH-LOG-01847,CAR018,Multiple US,Multiple US,13202.81,2026-01-03
SH-LOG-01922,CAR020,Chicago,Houston,3163.66,2026-01-03
SH-LOG-02562,CAR003,O'Hare,Dallas-Fort Worth,5124.67,2026-01-03
SH-LOG-02970,CAR017,Long Beach,Hong Kong,3274.41,2026-01-03
SH-LOG-03028,CAR020,Dallas,Atlanta,2922.25,2026-01-03
SH-LOG-04320,CAR006,Newark,Hamburg,2626.9,2026-01-03
SH-LOG-00510,CAR006,Long Beach,Shanghai,3177.36,2026-01-04
SH-LOG-00566,CAR006,Long Beach,Singapore,3059.38,2026-01-04
SH-LOG-00948,CAR014,Newark,Hamburg,2467.89,2026-01-04
SH-LOG-01207,CAR005,Seattle,Portland,3670.12,2026-01-04
SH-LOG-01579,CAR013,Chicago,Indianapolis,2184.96,2026-01-04
SH-LOG-02350,CAR001,Chicago,Detroit,3107.28,2026-01-04
SH-LOG-02379,CAR014,Long Beach,Hong Kong,3496.17,2026-01-04
SH-LOG-03037,CAR006,Long Beach,Shanghai,3066.14,2026-01-04
SH-LOG-03628,CAR018,Multiple US,Multiple US,15654.47,2026-01-04
SH-LOG-03744,CAR007,O'Hare,Dallas-Fort Worth,4818.86,2026-01-04
SH-LOG-03832,CAR011,Long Beach,Shanghai,3186.13,2026-01-04
SH-LOG-04553,CAR019,JFK,Los Angeles,7368.03,2026-01-04
SH-LOG-04958,CAR006,Savannah,Rotterdam,1608.1,2026-01-04
SH-LOG-00405,CAR013,Dallas,Atlanta,2910.21,2026-01-05
SH-LOG-00751,CAR017,Long Beach,Singapore,3243.64,2026-01-05
SH-LOG-00979,CAR013,Seattle,Portland,4048.34,2026-01-05
SH-LOG-01887,CAR013,Chicago,Milwaukee,1134.03,2026-01-05
SH-LOG-01954,CAR001,Detroit,Cleveland,560.06,2026-01-05
SH-LOG-02740,CAR006,Savannah,Rotterdam,1338.88,2026-01-05
SH-LOG-02894,CAR017,Long Beach,Shanghai,3006.37,2026-01-05
SH-LOG-04052,CAR019,JFK,Dubai,5813.62,2026-01-05
SH-LOG-04819,CAR009,Long Beach,Singapore,3260.97,2026-01-05
SH-LOG-00096,CAR006,Long Beach,Hong Kong,3175.89,2026-01-06
SH-LOG-00391,CAR007,JFK,Dubai,6279.06,2026-01-06
SH-LOG-00398,CAR020,Los Angeles,Phoenix,3436.48,2026-01-06
SH-LOG-00817,CAR019,JFK,Los Angeles,7303.15,2026-01-06
SH-LOG-00955,CAR020,Dallas,San Antonio,2327.41,2026-01-06
SH-LOG-01231,CAR002,Long Beach,Singapore,3252.52,2026-01-06
SH-LOG-01366,CAR017,Newark,Hamburg,2805.38,2026-01-06
SH-LOG-01497,CAR002,Long Beach,Singapore,3055.45,2026-01-06
SH-LOG-03191,CAR013,Chicago,Houston,2555.07,2026-01-06
SH-LOG-03440,CAR006,Long Beach,Hong Kong,3486.94,2026-01-06
SH-LOG-03448,CAR019,JFK,Dubai,5574.12,2026-01-06
SH-LOG-03631,CAR006,Newark,Hamburg,2850.82,2026-01-06
SH-LOG-03700,CAR018,Multiple US,Multiple US,14694.75,2026-01-06
SH-LOG-04489,CAR007,JFK,Singapore,9253.97,2026-01-06
SH-LOG-04703,CAR013,Chicago,Detroit,2720.47,2026-01-06
SH-LOG-04854,CAR005,Denver,Salt Lake City,4028.7,2026-01-06
SH-LOG-00806,CAR014,Newark,Hamburg,2806.65,2026-01-07
SH-LOG-01122,CAR020,Chicago,Houston,2661.71,2026-01-07
SH-LOG-02142,CAR017,Long Beach,Singapore,3241.01,2026-01-07
SH-LOG-02682,CAR017,Long Beach,Singapore,3285.37,2026-01-07
SH-LOG-03065,CAR013,Chicago,Houston,3047.24,2026-01-07
SH-LOG-03132,CAR019,O'Hare,Dallas-Fort Worth,4774.99,2026-01-07
SH-LOG-03595,CAR009,Long Beach,Shanghai,3060.44,2026-01-07
SH-LOG-04046,CAR017,Savannah,Rotterdam,1526.89,2026-01-07
SH-LOG-04213,CAR007,JFK,Singapore,9455.62,2026-01-07
SH-LOG-04322,CAR001,Chicago,Detroit,2745.4,2026-01-07
SH-LOG-00694,CAR014,Newark,Hamburg,2622.21,2026-01-08
SH-LOG-01028,CAR015,JFK,Singapore,8940.13,2026-01-08
SH-LOG-01516,CAR006,Newark,Hamburg,2462.53,2026-01-08
SH-LOG-01616,CAR002,Newark,Hamburg,2628.25,2026-01-08
SH-LOG-01688,CAR017,Long Beach,Hong Kong,3595.94,2026-01-08
SH-LOG-02116,CAR001,Chicago,Indianapolis,1942.13,2026-01-08
SH-LOG-02298,CAR011,Newark,Hamburg,2798.8,2026-01-08
SH-LOG-02495,CAR013,Seattle,Portland,3900.44,2026-01-08
SH-LOG-02780,CAR013,Detroit,Cleveland,560.54,2026-01-08
SH-LOG-03034,CAR006,Savannah,Rotterdam,1384.73,2026-01-08
SH-LOG-03137,CAR013,Chicago,Houston,2650.31,2026-01-08
SH-LOG-03786,CAR003,O'Hare,Dallas-Fort Worth,4994.91,2026-01-08
SH-LOG-04005,CAR006,Long Beach,Singapore,3270.47,2026-01-08
SH-LOG-04091,CAR008,Dallas,Atlanta,2475.66,2026-01-08
SH-LOG-04310,CAR005,Denver,Salt Lake City,4145.24,2026-01-08
SH-LOG-04602,CAR009,Savannah,Rotterdam,1630.29,2026-01-08
SH-LOG-04971,CAR008,Chicago,Indianapolis,2295.74,2026-01-08
SH-LOG-00002,CAR001,Detroit,Cleveland,359.61,2026-01-09
SH-LOG-00221,CAR007,JFK,Dubai,6395.65,2026-01-09
SH-LOG-00294,CAR011,Long Beach,Shanghai,3483.15,2026-01-09
SH-LOG-00672,CAR009,Long Beach,Singapore,3158.1,2026-01-09
SH-LOG-01069,CAR007,O'Hare,Dallas-Fort Worth,5035.75,2026-01-09
SH-LOG-01291,CAR014,Savannah,Rotterdam,1351.11,2026-01-09
SH-LOG-01499,CAR013,Chicago,Indianapolis,2247.75,2026-01-09
SH-LOG-01885,CAR006,Long Beach,Singapore,3016.47,2026-01-09
SH-LOG-02635,CAR007,JFK,Dubai,6122.79,2026-01-09
SH-LOG-03064,CAR003,JFK,Dubai,6115.13,2026-01-09
SH-LOG-03967,CAR001,Denver,Salt Lake City,3676.57,2026-01-09
SH-LOG-04161,CAR012,Los Angeles,Phoenix,3150.96,2026-01-09
SH-LOG-04512,CAR013,Chicago,Indianapolis,1819.18,2026-01-09
SH-LOG-00543,CAR017,Savannah,Rotterdam,1600.78,2026-01-10
SH-LOG-00710,CAR018,Multiple US,Multiple US,12847.75,2026-01-10
SH-LOG-00831,CAR001,Denver,Salt Lake City,3793.48,2026-01-10
SH-LOG-01377,CAR009,Long Beach,Hong Kong,3359.31,2026-01-10
SH-LOG-01543,CAR007,JFK,Dubai,5711.62,2026-01-10
SH-LOG-01564,CAR014,Long Beach,Singapore,2896.14,2026-01-10
SH-LOG-01732,CAR020,Chicago,Houston,2662.7,2026-01-10
SH-LOG-01914,CAR002,Long Beach,Hong Kong,3313.41,2026-01-10
SH-LOG-02064,CAR007,JFK,Singapore,9797.66,2026-01-10
SH-LOG-02338,CAR013,Dallas,San Antonio,2811.03,2026-01-10
SH-LOG-03190,CAR006,Long Beach,Singapore,3179.19,2026-01-10
