transaction_id,date,supplier_id,supplier_name,category,subcategory,description,amount_usd,po_number,cost_center,department,payment_terms,invoice_status
TXN-01665,2025-12-22,SUP015,Atlantic Carriers,logistics,warehousing,warehousing - Atlantic Carriers,17813.65,PO-258789,CC400,Operations,net_45,paid
TXN-02006,2025-12-22,SUP020,Lakeshore Warehousing,logistics,ocean freight,ocean freight - Lakeshore Warehousing,7697.3,PO-213927,CC500,Quality,net_30,paid
TXN-02367,2025-12-22,SUP047,SignalFire Detection,mro,PPE,PPE - SignalFire Detection,674.48,PO-495597,CC300,Quality,net_30,pending
TXN-00289,2025-12-23,SUP035,Prism Marketing,indirect,energy,energy - Prism Marketing,17903.04,PO-133276,CC300,Quality,net_15,paid
TXN-00502,2025-12-23,SUP036,Industrial Supply Co,mro,PPE,PPE - Industrial Supply Co,1858.52,PO-234159,CC300,Admin,net_30,pending
TXN-01019,2025-12-23,SUP006,Summit Metals,direct-materials,plastic resin,plastic resin - Summit Metals,38458.32,PO-872739,CC400,Engineering,net_30,paid
TXN-01073,2025-12-23,SUP048,CoreShield Insulation,mro,flooring,flooring - CoreShield Insulation,5769.49,PO-120581,CC400,Admin,net_15,paid
TXN-01082,2025-12-23,SUP044,LubeMax Industrial,mro,HVAC parts,HVAC parts - LubeMax Industrial,5393.75,PO-938603,CC200,Admin,net_30,paid
TXN-01850,2025-12-23,SUP029,Greenfield Facilities,indirect,energy,energy - Greenfield Facilities,16739.5,PO-240807,CC100,Engineering,net_30,overdue
TXN-01910,2025-12-23,SUP007,Liberty Composites,direct-materials,coatings,coatings - Liberty Composites,36551.35,PO-343459,CC400,Engineering,net_30,pending
TXN-00073,2025-12-24,SUP016,Midwest Express,logistics,drayage,drayage - Midwest Express,9736.53,PO-680358,CC500,Engineering,net_30,paid
TXN-00302,2025-12-24,SUP025,Bright Spark Energy,indirect,print services,print services - Bright Spark Energy,4534.0,PO-352673,CC200,Engineering,net_45,pending
TXN-00479,2025-12-24,SUP042,BearingPoint Mechanical,mro,welding gases,welding gases - BearingPoint Mechanical,4141.89,PO-139285,CC200,Engineering,net_30,paid
TXN-00888,2025-12-24,SUP044,LubeMax Industrial,mro,calibration services,calibration services - LubeMax Industrial,6828.36,PO-621682,CC200,Operations,net_30,paid
TXN-00918,2025-12-24,SUP044,LubeMax Industrial,mro,cutting tools,cutting tools - LubeMax Industrial,4560.76,PO-463541,CC400,Quality,net_30,paid
TXN-01374,2025-12-24,SUP040,AquaPure Filtration,mro,fire detection,fire detection - AquaPure Filtration,3071.73,PO-897953,CC200,Admin,net_30,paid
TXN-02483,2025-12-24,SUP008,Frontier Plastics,direct-materials,wire harness,wire harness - Frontier Plastics,33754.92,PO-688760,CC100,Admin,net_30,paid
TXN-00355,2025-12-25,SUP014,Continental Freight,logistics,drayage,drayage - Continental Freight,14464.53,PO-202365,CC400,Quality,net_45,paid
TXN-00694,2025-12-25,SUP003,Pacific Aluminum,direct-materials,rubber seals,rubber seals - Pacific Aluminum,29499.85,PO-821846,CC500,Operations,net_30,paid
TXN-00975,2025-12-25,SUP042,BearingPoint Mechanical,mro,HVAC parts,HVAC parts - BearingPoint Mechanical,7574.19,PO-799061,CC500,Quality,net_30,overdue
TXN-01013,2025-12-25,SUP008,Frontier Plastics,direct-materials,composite panels,composite panels - Frontier Plastics,19710.13,PO-815903,CC200,Engineering,net_30,pending
TXN-01111,2025-12-25,SUP004,Apex Electronics,direct-materials,aluminum sheet,aluminum sheet - Apex Electronics,23720.81,PO-325217,CC400,Manufacturing,net_30,paid
TXN-01455,2025-12-25,SUP023,Harbor Drayage,logistics,expedited,expedited - Harbor Drayage,23722.72,PO-661519,CC200,Quality,net_30,paid
TXN-01784,2025-12-25,SUP039,Voltex Electrical,mro,bearings,bearings - Voltex Electrical,2965.64,PO-684745,CC100,Engineering,net_30,paid
TXN-01815,2025-12-25,SUP011,Prairie Components,direct-materials,fasteners,fasteners - Prairie Components,29002.68,PO-847717,CC400,Engineering,net_30,paid
TXN-02140,2025-12-25,SUP017,Pacific Logistics,logistics,drayage,drayage - Pacific Logistics,22311.18,PO-520821,CC500,Operations,net_30,pending
TXN-02142,2025-12-26,SUP035,Prism Marketing,indirect,IT services,IT services - Prism Marketing,7659.73,PO-170064,CC200,Admin,net_15,paid
TXN-02288,2025-12-26,SUP038,Precision Tools USA,mro,calibration services,calibration services - Precision Tools USA,530.07,PO-144590,CC400,Engineering,net_30,paid
TXN-00266,2025-12-27,SUP029,Greenfield Facilities,indirect,marketing,marketing - Greenfield Facilities,12323.54,PO-324381,CC200,Admin,net_30,paid
TXN-00611,2025-12-27,SUP047,SignalFire Detection,mro,abrasives,abrasives - SignalFire Detection,1350.04,PO-602290,CC200,Admin,net_30,paid
TXN-02187,2025-12-27,SUP018,Gulf Coast Shipping,logistics,warehousing,warehousing - Gulf Coast Shipping,11065.08,PO-265777,CC200,Operations,net_30,pending
TXN-02271,2025-12-27,SUP022,Skybridge Air Cargo,logistics,air freight,air freight - Skybridge Air Cargo,6527.48,PO-894101,CC300,Manufacturing,net_30,paid
TXN-00615,2025-12-28,SUP014,Continental Freight,logistics,expedited,expedited - Continental Freight,12882.47,PO-278852,CC200,Quality,net_45,paid
TXN-01171,2025-12-28,SUP033,Riverview Insurance,indirect,temp staffing,temp staffing - Riverview Insurance,5728.72,PO-859822,CC500,Quality,net_45,paid
TXN-01255,2025-12-28,SUP041,ThermaFlow HVAC,mro,hydraulic parts,hydraulic parts - ThermaFlow HVAC,2010.51,PO-183902,CC300,Quality,net_30,paid
TXN-01670,2025-12-28,SUP026,Helix Consulting,indirect,print services,print services - Helix Consulting,11364.39,PO-409767,CC100,Operations,net_30,paid
TXN-01820,2025-12-28,SUP032,Metro Print Services,indirect,print services,print services - Metro Print Services,12198.21,PO-283906,CC400,Quality,net_30,paid
TXN-02244,2025-12-28,SUP045,ProWeld Gases,mro,electrical,electrical - ProWeld Gases,2899.63,PO-556481,CC400,Manufacturing,net_30,pending
TXN-02476,2025-12-28,SUP005,Cascade Fasteners,direct-materials,polymers,polymers - Cascade Fasteners,42273.79,PO-728098,CC400,Operations,net_30,paid
TXN-00238,2025-12-29,SUP035,Prism Marketing,indirect,IT services,IT services - Prism Marketing,6279.58,PO-356773,CC400,Engineering,net_15,paid
TXN-00533,2025-12-29,SUP023,Harbor Drayage,logistics,ocean freight,ocean freight - Harbor Drayage,16449.89,PO-611833,CC100,Quality,net_30,paid
TXN-00603,2025-12-29,SUP037,SafeGuard PPE,mro,cutting tools,cutting tools - SafeGuard PPE,5445.6,PO-476224,CC100,Operations,net_30,pending
TXN-00722,2025-12-29,SUP014,Continental Freight,logistics,drayage,drayage - Continental Freight,19153.85,PO-281301,CC400,Admin,net_45,pending
TXN-00783,2025-12-29,SUP041,ThermaFlow HVAC,mro,PPE,PPE - ThermaFlow HVAC,4467.1,PO-859246,CC500,Engineering,net_30,paid
TXN-01083,2025-12-29,SUP045,ProWeld Gases,mro,abrasives,abrasives - ProWeld Gases,6119.41,PO-235367,CC200,Operations,net_30,paid
TXN-01430,2025-12-29,SUP037,SafeGuard PPE,mro,welding gases,welding gases - SafeGuard PPE,4735.98,PO-147899,CC100,Engineering,net_30,paid
TXN-00053,2025-12-30,SUP032,Metro Print Services,indirect,temp staffing,temp staffing - Metro Print Services,5120.46,PO-130434,CC400,Engineering,net_30,paid
TXN-00440,2025-12-30,SUP046,Atlas Abrasives,mro,lubricants,lubricants - Atlas Abrasives,3193.34,PO-460745,CC500,Admin,net_30,paid
TXN-00484,2025-12-30,SUP013,Pinnacle Alloys,direct-materials,composite panels,composite panels - Pinnacle Alloys,24343.51,PO-896386,CC500,Engineering,net_45,pending
TXN-01076,2025-12-30,SUP019,Mountain Transport,logistics,last mile,last mile - Mountain Transport,3814.38,PO-638292,CC500,Admin,net_30,pending
TXN-01276,2025-12-30,SUP002,Heartland Polymers,direct-materials,plastic resin,plastic resin - Heartland Polymers,29668.92,PO-805486,CC100,Manufacturing,net_45,paid
TXN-01564,2025-12-30,SUP020,Lakeshore Warehousing,logistics,FTL domestic,FTL domestic - Lakeshore Warehousing,18821.12,PO-753959,CC200,Manufacturing,net_30,paid
TXN-00010,2025-12-31,SUP047,SignalFire Detection,mro,fire detection,fire detection - SignalFire Detection,26669.22,PO-262316,CC200,Engineering,net_30,paid
TXN-00112,2025-12-31,SUP041,ThermaFlow HVAC,mro,insulation,insulation - ThermaFlow HVAC,5890.38,PO-667296,CC100,Admin,net_30,paid
TXN-00508,2025-12-31,SUP046,Atlas Abrasives,mro,PPE,PPE - Atlas Abrasives,1852.68,PO-448787,CC200,Engineering,net_30,paid
TXN-00830,2025-12-31,SUP042,BearingPoint Mechanical,mro,fire detection,fire detection - BearingPoint Mechanical,617.81,PO-789886,CC400,Operations,net_30,paid
TXN-01302,2025-12-31,SUP004,Apex Electronics,direct-materials,aluminum sheet,aluminum sheet - Apex Electronics,42156.84,PO-862729,CC400,Engineering,net_30,overdue
TXN-01831,2025-12-31,SUP035,Prism Marketing,indirect,insurance,insurance - Prism Marketing,11224.7,PO-414531,CC500,Manufacturing,net_15,paid
TXN-01913,2025-12-31,SUP046,Atlas Abrasives,mro,insulation,insulation - Atlas Abrasives,5685.78,PO-895302,CC300,Operations,net_30,paid
TXN-02011,2025-12-31,SUP048,CoreShield Insulation,mro,calibration services,calibration services - CoreShield Insulation,1479.16,PO-431575,CC500,Admin,net_15,paid
TXN-02214,2025-12-31,SUP038,Precision Tools USA,mro,flooring,flooring - Precision Tools USA,1424.73,PO-554461,CC500,Manufacturing,net_30,paid
TXN-00065,2026-01-01,SUP022,Skybridge Air Cargo,logistics,last mile,last mile - Skybridge Air Cargo,3278.35,PO-210665,CC400,Engineering,net_30,paid
TXN-00105,2026-01-01,SUP038,Precision Tools USA,mro,abrasives,abrasives - Precision Tools USA,4849.43,PO-255813,CC400,Admin,net_30,paid
TXN-00369,2026-01-01,SUP027,Apex Legal Partners,indirect,catering,catering - Apex Legal Partners,13217.35,PO-275377,CC100,Admin,net_45,paid
TXN-00379,2026-01-01,SUP021,Patriot Trucking,logistics,last mile,last mile - Patriot Trucking,21226.6,PO-249077,CC500,Engineering,net_15,paid
TXN-00466,2026-01-01,SUP020,Lakeshore Warehousing,logistics,expedited,expedited - Lakeshore Warehousing,20267.28,PO-793150,CC300,Manufacturing,net_30,paid
TXN-00699,2026-01-01,SUP036,Industrial Supply Co,mro,fire detection,fire detection - Industrial Supply Co,2710.36,PO-298994,CC500,Operations,net_30,paid
TXN-01769,2026-01-01,SUP030,Nova Staffing,indirect,energy,energy - Nova Staffing,6148.28,PO-582607,CC300,Manufacturing,net_30,pending
TXN-02030,2026-01-01,SUP047,SignalFire Detection,mro,electrical,electrical - SignalFire Detection,2461.91,PO-395322,CC300,Manufacturing,net_30,pending
TXN-02324,2026-01-01,SUP049,Ridgeline Hydraulics,mro,industrial supplies,industrial supplies - Ridgeline Hydraulics,5719.02,PO-956755,CC200,Quality,net_30,pending
TXN-00446,2026-01-02,SUP032,Metro Print Services,indirect,consulting,consulting - Metro Print Services,10445.06,PO-139807,CC100,Manufacturing,net_30,paid
TXN-00538,2026-01-02,SUP032,Metro Print Services,indirect,energy,energy - Metro Print Services,15845.36,PO-436208,CC200,Engineering,net_30,overdue
TXN-00971,2026-01-02,SUP024,Pinnacle Office Solutions,indirect,training,training - Pinnacle Office Solutions,4458.41,PO-804743,CC100,Quality,net_30,paid
TXN-00980,2026-01-02,SUP013,Pinnacle Alloys,direct-materials,plastic resin,plastic resin - Pinnacle Alloys,18861.83,PO-629315,CC300,Admin,net_45,paid
TXN-01369,2026-01-02,SUP007,Liberty Composites,direct-materials,fasteners,fasteners - Liberty Composites,23943.58,PO-481242,CC300,Engineering,net_30,paid
TXN-02020,2026-01-02,SUP012,Redwood Rubber,direct-materials,raw steel,raw steel - Redwood Rubber,24551.34,PO-804393,CC500,Engineering,net_30,pending
TXN-02093,2026-01-02,SUP026,Helix Consulting,indirect,consulting,consulting - Helix Consulting,11429.91,PO-603500,CC500,Admin,net_30,paid
TXN-02126,2026-01-02,SUP040,AquaPure Filtration,mro,abrasives,abrasives - AquaPure Filtration,7104.77,PO-128655,CC400,Manufacturing,net_30,overdue
TXN-00227,2026-01-03,SUP013,Pinnacle Alloys,direct-materials,electronic components,electronic components - Pinnacle Alloys,37306.43,PO-127560,CC300,Admin,net_45,paid
TXN-00685,2026-01-03,SUP015,Atlantic Carriers,logistics,FTL domestic,FTL domestic - Atlantic Carriers,4984.33,PO-327738,CC300,Quality,net_45,paid
TXN-00941,2026-01-03,SUP020,Lakeshore Warehousing,logistics,warehousing,warehousing - Lakeshore Warehousing,21360.87,PO-686448,CC400,Operations,net_30,paid
TXN-01038,2026-01-03,SUP012,Redwood Rubber,direct-materials,wire harness,wire harness - Redwood Rubber,17630.79,PO-455652,CC400,Operations,net_30,paid
TXN-01084,2026-01-03,SUP032,Metro Print Services,indirect,temp staffing,temp staffing - Metro Print Services,3164.91,PO-418402,CC200,Operations,net_30,paid
TXN-00069,2026-01-04,SUP043,FloorMaster Surfaces,mro,industrial supplies,industrial supplies - FloorMaster Surfaces,3342.42,PO-992288,CC300,Operations,net_15,paid
TXN-00902,2026-01-04,SUP045,ProWeld Gases,mro,flooring,flooring - ProWeld Gases,6659.68,PO-352194,CC100,Admin,net_30,pending
TXN-01075,2026-01-04,SUP046,Atlas Abrasives,mro,bearings,bearings - Atlas Abrasives,3738.41,PO-872882,CC500,Admin,net_30,paid
TXN-01563,2026-01-04,SUP034,Cornerstone Training,indirect,marketing,marketing - Cornerstone Training,3878.51,PO-243028,CC200,Operations,net_30,paid
TXN-01700,2026-01-04,SUP008,Frontier Plastics,direct-materials,composite panels,composite panels - Frontier Plastics,9445.29,PO-279015,CC500,Quality,net_30,paid
TXN-01836,2026-01-04,SUP021,Patriot Trucking,logistics,expedited,expedited - Patriot Trucking,22654.08,PO-271055,CC200,Manufacturing,net_15,pending
TXN-01936,2026-01-04,SUP043,FloorMaster Surfaces,mro,industrial supplies,industrial supplies - FloorMaster Surfaces,7945.08,PO-335372,CC200,Operations,net_15,pending
TXN-02250,2026-01-04,SUP009,Harbor Wire,direct-materials,coatings,coatings - Harbor Wire,16880.86,PO-391359,CC200,Operations,net_30,paid
TXN-00117,2026-01-05,SUP025,Bright Spark Energy,indirect,legal services,legal services - Bright Spark Energy,11725.22,PO-711484,CC200,Operations,net_45,paid
TXN-00244,2026-01-05,SUP030,Nova Staffing,indirect,IT services,IT services - Nova Staffing,9729.54,PO-124302,CC100,Quality,net_30,paid
TXN-00407,2026-01-05,SUP009,Harbor Wire,direct-materials,aluminum sheet,aluminum sheet - Harbor Wire,33955.49,PO-463546,CC500,Admin,net_30,pending
TXN-01986,2026-01-05,SUP013,Pinnacle Alloys,direct-materials,wire harness,wire harness - Pinnacle Alloys,43157.74,PO-310541,CC200,Admin,net_45,overdue
TXN-02376,2026-01-05,SUP049,Ridgeline Hydraulics,mro,lubricants,lubricants - Ridgeline Hydraulics,5089.06,PO-895238,CC300,Quality,net_30,paid
TXN-02445,2026-01-05,SUP045,ProWeld Gases,mro,hydraulic parts,hydraulic parts - ProWeld Gases,958.17,PO-347411,CC400,Admin,net_30,pending
TXN-00203,2026-01-06,SUP040,AquaPure Filtration,mro,PPE,PPE - AquaPure Filtration,3928.35,PO-725726,CC500,Manufacturing,net_30,paid
TXN-00222,2026-01-06,SUP008,Frontier Plastics,direct-materials,aluminum sheet,aluminum sheet - Frontier Plastics,8958.79,PO-642895,CC400,Admin,net_30,paid
TXN-00974,2026-01-06,SUP026,Helix Consulting,indirect,temp staffing,temp staffing - Helix Consulting,3525.58,PO-392047,CC500,Admin,net_30,paid
TXN-01405,2026-01-06,SUP023,Harbor Drayage,logistics,warehousing,warehousing - Harbor Drayage,22258.85,PO-793875,CC300,Engineering,net_30,pending
TXN-02092,2026-01-06,SUP012,Redwood Rubber,direct-materials,electronic components,electronic components - Redwood Rubber,39833.25,PO-854914,CC400,Engineering,net_30,paid
TXN-02124,2026-01-06,SUP044,LubeMax Industrial,mro,industrial supplies,industrial supplies - LubeMax Industrial,4185.0,PO-435158,CC300,Manufacturing,net_30,paid
TXN-00259,2026-01-07,SUP027,Apex Legal Partners,indirect,temp staffing,temp staffing - Apex Legal Partners,12893.25,PO-912617,CC500,Quality,net_45,pending
TXN-01137,2026-01-07,SUP029,Greenfield Facilities,indirect,training,training - Greenfield Facilities,2884.49,PO-313340,CC200,Engineering,net_30,paid
TXN-01198,2026-01-07,SUP023,Harbor Drayage,logistics,warehousing,warehousing - Harbor Drayage,22832.47,PO-637700,CC500,Manufacturing,net_30,pending
TXN-01819,2026-01-07,SUP042,BearingPoint Mechanical,mro,hydraulic parts,hydraulic parts - BearingPoint Mechanical,1669.08,PO-429563,CC500,Engineering,net_30,paid
TXN-02260,2026-01-07,SUP035,Prism Marketing,indirect,office supplies,office supplies - Prism Marketing,17008.63,PO-868344,CC300,Admin,net_15,paid
TXN-02405,2026-01-07,SUP037,SafeGuard PPE,mro,industrial supplies,industrial supplies - SafeGuard PPE,1272.08,PO-424632,CC500,Admin,net_30,pending
TXN-00319,2026-01-08,SUP035,Prism Marketing,indirect,office supplies,office supplies - Prism Marketing,17628.41,PO-952657,CC400,Operations,net_15,paid
TXN-00556,2026-01-08,SUP042,BearingPoint Mechanical,mro,cutting tools,cutting tools - BearingPoint Mechanical,7813.85,PO-668843,CC300,Manufacturing,net_30,pending
TXN-01126,2026-01-08,SUP034,Cornerstone Training,indirect,catering,catering - Cornerstone Training,4625.03,PO-119570,CC100,Admin,net_30,paid
TXN-01462,2026-01-08,SUP002,Heartland Polymers,direct-materials,fasteners,fasteners - Heartland Polymers,19171.95,PO-958837,CC100,Quality,net_45,paid
TXN-00020,2026-01-09,SUP014,Continental Freight,logistics,warehousing,warehousing - Continental Freight,18124.94,PO-612262,CC300,Manufacturing,net_45,paid
TXN-00368,2026-01-09,SUP013,Pinnacle Alloys,direct-materials,wire harness,wire harness - Pinnacle Alloys,38162.99,PO-784793,CC400,Quality,net_45,paid
TXN-00549,2026-01-09,SUP029,Greenfield Facilities,indirect,insurance,insurance - Greenfield Facilities,9046.9,PO-241176,CC400,Manufacturing,net_30,paid
TXN-00901,2026-01-09,SUP003,Pacific Aluminum,direct-materials,rubber seals,rubber seals - Pacific Aluminum,44677.12,PO-135253,CC400,Admin,net_30,paid
TXN-00963,2026-01-09,SUP050,Beacon Calibration,mro,electrical,electrical - Beacon Calibration,5964.16,PO-697935,CC100,Manufacturing,net_30,pending
TXN-00965,2026-01-09,SUP047,SignalFire Detection,mro,electrical,electrical - SignalFire Detection,1240.14,PO-992649,CC400,Engineering,net_30,paid
TXN-01121,2026-01-09,SUP039,Voltex Electrical,mro,cutting tools,cutting tools - Voltex Electrical,1496.07,PO-767376,CC400,Quality,net_30,paid
TXN-01476,2026-01-09,SUP015,Atlantic Carriers,logistics,ocean freight,ocean freight - Atlantic Carriers,5190.71,PO-224122,CC500,Quality,net_45,pending
TXN-01898,2026-01-09,SUP036,Industrial Supply Co,mro,PPE,PPE - Industrial Supply Co,7882.34,PO-291482,CC400,Admin,net_30,paid
TXN-02118,2026-01-09,SUP049,Ridgeline Hydraulics,mro,industrial supplies,industrial supplies - Ridgeline Hydraulics,1912.48,PO-938792,CC100,Quality,net_30,paid
TXN-02348,2026-01-09,SUP023,Harbor Drayage,logistics,LTL domestic,LTL domestic - Harbor Drayage,9882.57,PO-776968,CC300,Engineering,net_30,paid
TXN-00016,2026-01-10,SUP007,Liberty Composites,direct-materials,electronic components,electronic components - Liberty Composites,10710.65,PO-378082,CC200,Engineering,net_30,pending
TXN-01080,2026-01-10,SUP031,Westside Catering,indirect,legal services,legal services - Westside Catering,7173.48,PO-330374,CC500,Engineering,net_15,pending
